raw_remote_id,name,kana,elevation_m,unified_poi_id
647,ハナグロ山,はなぐろやま,1086,20493
648,笹岳,ささのだけ,1017,28477
649,シシガ城,ししがじょう,807,26755
650,囲城,かこいじょう,889,
651,保慶山,ほけいやま,1016,28380
652,栂岳,つがだけ,875,28376
653,二ツ手山,ふたつでやま,988,28456
654,尾の岳,おのたけ,1040,17092
655,尾の岳・西,おのたけ・にし,990,
656,木田山,きだやま,840,
657,松戸山,まつどやま,801,28492
658,チーゴ岳,ちーごだけ,911,16142
659,商人山,しょうにんやま,661,28401
660,高岳,たかだけ,710,
661,雄義頭山,ゆうぎかしらやま,658,28462
662,三野山,みのうやま,772,28495
663,平良石,たいらいし,739,
664,中ノ原山,なかのはるやま,721,28449
665,十文字,じゅうもんじ,900,
666,上野丘,うえのがおか,77,25464
667,丸山,まるやま,89,25463
668,宗方台,むなかただい,67,
669,雄城台,おぎのだい,67,
670,高来山,こうらいやま,76,
671,岩崎台,いわさきだい,73,25509
672,小原,こばる,74,
673,森岡,もりおか,63,25455
674,碇山,いかりやま,40,15380
675,丸尾山,まるおやま,114,25417
676,天然塚,てんねんづか,65,25416
677,高尾山,たかおさん,130,15379
678,朝日ヶ丘,あさひがおか,129,
679,古城山,こじょうさん,165,15383
680,丹生台,にゅうだい,100,
681,蓬莱山,ほうらいやま,44,
682,霊山,りょうぜん,610,15350
683,本宮山,ほんぐうさん,596,15351
684,高取山,たかとりやま,275,24430
685,小岳山,おたけやま,287,25352
686,天面山,てんめんざん,403,15355
687,狐塚,きつねづか,357,25680
688,城山,しろやま,137,25679
689,利光山,としみつやま,193,23751
690,梨尾山,なしおやま,179,25636
691,荒平山,あらひらやま,216,
692,龍王山,りゅうおうざん,224,
693,烏岳,からすだけ,265,25635
694,横江山,よこえやま,464,25634
695,夜明ヶ城,よあけがじょう,463,25633
696,九六位山,くろくいさん,451,15356
697,本城,ほんじょう,380,
698,戸塚山,とつかやま,294,15382
699,姫岳,ひめだけ,382,15381
700,白山,はくさん,523,25475
701,若山,わかやま,421,15387
702,市尾山,いちおやま,190,
703,屋山,ややま,145,
704,あらこ山,あらこやま,267,28102
705,轟山,とどろきやま,219,28101
706,てんかくら,てんかくら,190,
707,横岩山,よこいわやま,314,15391
708,扇平山,おうぎひらやま,351,15390
709,トギシ山,とぎしやま,410,15389
710,藤ノ尾山,ふじのおやま,443,25361
711,白石山,しらいしやま,391,15388
712,大久保山,おおくぼやま,329,25441
713,樅木山,もみのきやま,484,15385
714,中尾山,なかおやま,208,25485
715,神崎山,こうざきやま,170,25484
716,渡戸,わたりど,303,25486
717,白木山,しらきやま,286,23767
718,城山,しろやま,267,15384
719,遠見山,とおみやま,172,15429
720,古遠見,ふるとおみ,197,23768
721,蔦島,つたじま,64,
722,高島・東,たかしま・ひがし,136,
723,高島・西,たかしま・にし,113,
724,羽衣山,はごろもやま,345,25498
725,水ヶ城山,みずがじょうやま,280,15357
726,ツルガ山,つるがやま,274,274
